,0
1544,Thanks Shamir your team is amazing! Was lovely meeting you!Brainstorm soon?  n the one that you have tagged is a fa… https://t.co/TqGNqHYnzQ
1545,"The 1st Micro Fiction Fan Fest in the country.What a panel to be part of! Go tomorrow, Mumbai. 20 Downtown, Eros Ci… https://t.co/nVtNHTBwkT"
1546,Joi Dada!!! Thankyou so much. How are you feeling now? Meet soon. https://t.co/2dZxRfg8oY
1547,Can't get over the 'slow salute to u' coz I can picture it in my head😂n also coz u did it yesterday! We must show p… https://t.co/58w16kDPtS
1548,Bhavna Pochley samzhaa😘 😇Thankyou. https://t.co/T5XjamBNB6
1549,A day later ... thanks to all who checked it out in the BT and called me! Padhne Likhne wali publeeeek hai bole toh… https://t.co/Np7WL2pfzC
1550,"Had to share😂 ""Naam Shabana Ghar Mat Aana"" from Bhai Ke Raapchik Reviews – Season 1 on @saavn! @slimshetty u rocks😂 https://t.co/9r3xON2vyv"
1551,Thankyou so much Alekh:) https://t.co/CVKbnjlESw
1552,It will play on the weekend. Stay tuned 😘 @malishkakeboys it has to go up. https://t.co/uycH3Kqjy6
1553,Thankyou Mr Bhai;) who I would. Ever call bhai btw 😜 https://t.co/gQGHa6Hf7x
1554,When u're sunny side up n d @malishkakeboys Boyzes are Genda Phool;)Also nuts! Thanks for all the love n pride😘… https://t.co/5ARzCC94O5
1555,It's a wrap! #BajaoForACause collects Rs.1 crore n counting 4 the kids of AAWC. 30 lakhs+ pledged by You n 70laks+… https://t.co/OYYZt2mvpk
1556,RT @Imagimake: Thanks a ton for a fun-filled evening &amp; the love showered to be a part of such a cause is a high @mymalishka @RedFM_Mumbai #…
1557,#BajaoForACause Grand finale on Morning No.1 @RedFM_Mumbai.Guess the surprise we had for ApneAap women's collective… https://t.co/YYEk2Zzmn9
1558,Hirrryaaa Thanks😘.You have always been so proud of me:) Excited to be on stage 4 ur MicroFictionfan fest on Saturda… https://t.co/QHgrSjLDyf
1559,"Nivedita you're a little Goddess, aren't you? Bless you for being such a star in our #BajaoForACause 😘Lots of Love.… https://t.co/pV9V7lN3SA"
1560,Thankyou Nisha:) What a lovely surprise to see this article and your warm words. More power to Team Red😎😎😎👍 https://t.co/yMO6fkP35q
1561,Thanks for the wonderful words @nisha_narayanan . Full josh has happened 😎 @RedFMIndia @RedFM_Mumbai #Impact50Women… https://t.co/kZQcka1aq8
1562,OMG!You have to listen to #BollywoodCutting on my show! @RedFM_Mumbai Dimple Kapadia being hiilllarious! @mrsfunnybones unn par hi gayi hai😁
1563,Last day of #BajaoForACause on @RedFM_Mumbai.Grand culmination this eve n then on our morning show tomorrow.Tune in and thanks 4 your love😘
1564,Dude!Have you seen this Cobra drinking water?Keep water in this heat out for https://t.co/bddvNOpQ6W'll be blessed.  https://t.co/ZiSLkgwb2b
1565,Hahaha ye tumhe kahan mili??hamari secret shaadi photos?😜 https://t.co/UoT16SycxJ
1566,"RT @kaalicharan: Rescued from an inhumane family which kept him bolted for over two years, this dog needs a loving home #Delhi

Whatsapp: 7…"
1567,So proud of that talk @slimshetty d original Mawali of Red FM!U had us in splits.That #Phillauri review on Saavn!😂😂😂 https://t.co/cXBshqhTqm
1568,"RT @officialtmfff: When Mumbai ki Rani @mymalishka speaks, everyone listens. Hear her take on the power of #microfiction. Passes on: https:…"
1569,We hope they'll listen😜It's gonna be a working weekend but what fun our work is!Come.We are talking Micro Fiction… https://t.co/6wHanOqT2l
1570,Look how we reached our target for my fave  thing to do #BajaoForACause on  @RedFM_Mumbai @RedFMIndia @Xoriant… https://t.co/1ertK1nwDC
1571,"RT @insiderdotin: The voice that Mumbai wakes up to every morning, @mymalishka Malishka​ awaits you @officialtmfff. Tickets &amp; details: http…"
1572,"RT @malishkakeboys: Mumbai ki RANI @mymalishka killing it all the way #Impact50Women , nobody can dare to stop you, proud to be a small par…"
1573,"Oh ma Boyzes,I love winning just so I can hear u guys express your true feelings 😈 Thanks for being part of this jo… https://t.co/oFkZihGArX"
1574,RT @slimshetty: Easily excited to make decisions ;) So nervous about this . let's kill it 🤘🏻 https://t.co/rDu7Td0rsx
1575,RT @Neetu_Chandra: @mymalishka Wah wah badhai ho ! This influences in Volumes !! 😘😘😘 Fab. My darling 😊😘Lots of love !! https://t.co/cdWKpfY…
1576,Neeeetu Thankyou so much for your love. Lots and lots of Love😘 https://t.co/XGBgR0mUIf
1577,"RT @MumbaiLiveNews: India's first @officialtmfff to be held in Mumbai, on 1st and 2nd April 2017.

https://t.co/pmzgOiQFMO 

#MumbaiLive #E…"
1578,No worries Love. I was there and I enjoyed it thoroughly! #Bayan was truly sweet and I hope you do many more shows!… https://t.co/UYXG2cQ2QS
1579,Arre re re aage aage dekhein hota hai kya;) https://t.co/BurG9YW972
1580,Pallllo!!! 😘Thankyou. And you have put that so beautifully Christian Grey sharma jaaye😈 https://t.co/LqsCB52req
1581,"RT @boxofficeindia: .@mymalishka Honoured
 #Malishka #Impact50Women #Impact 
https://t.co/DzZ2zqtIrr"
1582,RT @TandonRaveena: Congratulations @mymalishka for winning at #19 from 50 most influential women in Media at the Impact Awards #Impact50Wom…
1583,Thankyou @RedFMIndia. Together we have and we will do great things 😘Thanks for all the love and support 😘😘😘 https://t.co/eK8NQAv1dI
1584,Thankkkkkyou Raveena you Power woman you:)and I wish you all the best for your Maatr. See me soon:) 😘😘😘 https://t.co/4rjtVQwFpj
1585,"Dear Shahrukh @iamsrk thx 4 being a philosopher,a dreamer n a friend n for this lovely bit u wrote for me😘Forever c… https://t.co/8KHyTotANJ"
1586,Thankyouuuu Rajat! More power to our medium:) https://t.co/UUfgmNv8md
1587,"You, my beautiful friend have always been generous with your praise:)Thankyou Mantraxxx. More power to the medium a… https://t.co/hyZfx7msHZ"
1588,Thankyou Kavea. For the lovely intro and the love last eve. You were lovely. More power to the ladies. https://t.co/iTC8QY8CqB
1589,She asked me whose voice wakes me up and who gives me energy in the morn.The and is: the 2 ppl could be different n… https://t.co/Ghzyz4Jq0U
1590,The @malishkakeboys have taken over n asked a question. Who wrote a beautiful intro to my work in the… https://t.co/7ty9A2V7lV
1591,#NewProfilePic https://t.co/JN9FWLlSoY
1592,Thankyou. Such an honour to win this award top 50 #mostinfluential.What a Lovely night. #Impact50Women https://t.co/bQbnt4T8H5
1593,Look at our shiny awards and even more starry eyes! @MissMalini u so deserve the numero uno spot #Impact50Women. Mo… https://t.co/Jl1SmbxAKA
1594,So proud to be part of this. Thankyou #Impact50Women. This  is an award I am so proud to receive:) @e4mtweets https://t.co/QVvPyE7gQ2
1595,Thanks Meenakshi!! I hope someday I'm able to say great things about traffic too;) https://t.co/PlfJ0KXyD4
1596,Sam Balsara just said the most amazing things including the orocess of selection and the tough time the jury member… https://t.co/IzYko5KzxT
1597,Thankyou so much. This is one stage I will be so very proud to be on:) https://t.co/apPMHZ3NJB
1598,Thx @vidya_balan 4 ur inspiring words on screen at the Impact #50mostinfluential women in Media.It's so overwhelmin… https://t.co/DDwQ5Cm5gI
1599,"Nivedita Thankyou for your pledge! That's a huge responsibility you have taken on:) Lots of love, girl😘 @RedFMIndia… https://t.co/Kmrb4AR53O"
1600,Oh Ashwini! Never thought I'd hear the words 'Killing it' with #BajaoForACause 😜but Thankyou. So glad you're a part… https://t.co/edPQXKRo6A
1601,I now have both of your books @KarishmaWrites . Thankyou Kim😘😘😘 Much love and eager fingers waiting to turn pages 🤗 #DontlookDown
1602,A coupla eggs just fell out of a tree n broke(obviously).Could it be the cuckoo bird pushing out crow-baby eggs?It is her season after all.
1603,"This is how the ladies of #Kamathipura welcomed us.With showers of flowers,shawls,Phettas.so much love I'm overwhel… https://t.co/BmkqnxzMbi"
1604,"YOU are a wonderful, spontaneous,beautiful person.The quicker the world discovers u the better for it it will be 😇… https://t.co/jkYIAMY1Oz"
1605,"Woohooo:) cannot Wait for it, you guys. Rock that stage!! https://t.co/tQnuE0LaIt"
1606,RT @KarishmaWrites: My review in @theasianage of Sarvat Hasin's ingenuous tribute to Little Women titled This Wide Night https://t.co/F4d8g…
1607,"What a super place,what a vibe, what a night!Kudos 4 hosting some of the craziest chicas in my circle in Mumbai;)An… https://t.co/7gEm8C3uOa"
1608,Most Honoured to have @iamsrk be a  beautiful part of my #BajaoForACause @RedFM_Mumbai.See the Joy!Listen to the st… https://t.co/51TJd3ANdu
1609,What a night this will be! Tune in tonight  onwards guys. @Dj_Chetas welcome on board ;) @RedFM_Mumbai @RedFMIndia https://t.co/bcZtLpVeKv
1610,"You go Girl @sargun_mehta. May #Jindua be a super gigantic success. People seem to be lovinnn it 😍I wanna see the crazy, filmy you soon:)"
1611,Thx @TourismIreland 4 sending these exclusive cupcakes to my show @RedFM_Mumbai on #StPatricksDay. I ❤️ #Ireland:)… https://t.co/8xFCho2xUo
1612,@awryaditi Thanks Yaa. I'm FOOLISHHHH around him many a time ;)
1613,. @awryaditi the one with the most ghanne Baal 😎😁
1614,#NewProfilePic https://t.co/YCcwCoAlHD
1615,On-air in 5! @iamsrk meets the children of #BajaoForACause n it's such a surprise!Listen as they ask him the sweete… https://t.co/BaAB9MSgKO
1616,RT @RedFMIndia: Ensuring a bright future for the children of commercial sex workers. Hear their stories &amp; make your pledge! #BajaoForACause…
1617,"A dream come true.Mumbai,The children u are pledging 4 on #BajaoForACause meet their  fave @iamsrk.Thx Shahrukh the… https://t.co/2AqBUUTAYa"
1618,Hehehe. Also check snapchat (MyMalishka) to see SRK as I was speaking to Kapoor;) @RedFM_Mumbai https://t.co/QQ04ux2cuh
1619,You've been caught by them lots kya?;) https://t.co/pCAP0y5JNE
1620,Pro Tip:Don't be afraid of success. Our biggest problem is that we don't DARE dream it 🌈💃💃💃🌈 #Goodday Poori qaaynaat n all that jazz😍
1621,Awww:) Where was this? https://t.co/FYFFzUwOSC
1622,Thankyou for coming Madhu:) and for meeting me backstage.Hope u enjoyed the play? It's on tomorrow again at 6 and 9… https://t.co/IOGS0FTkxs
1623,RT @slimshetty: @mymalishka @Priakatariapuri @nitinmirani looking fwd to more Ramp Dancing in life :)
1624,Come and https://t.co/rKXvh1qBwB and tomorrow 2 shows each day. We await you @PrithviTheatre… https://t.co/nnPOJVNJgv
1625,Haai ye holi uff ye holi! Society party se # Nucleya and #AboveAndBeyond tak... all Holi-ed out 🌈 Thx… https://t.co/d4Hmzw3MtR
1626,It's a #TammaTammaAgain #HappyHoli Spesal @Varun_dvn @aliaa08 are super teachers too!Let's take this on the streets… https://t.co/TfeAvvEGPM
1627,#HappyHoli! From ma white gang https://t.co/oM37nrQ3PI
1628,Before we call it a night ... a gentle reminder. JUST DON''T . #happyholi2017 https://t.co/gpZYJJZmOI
1629,"I ❤️ that #BadrinathKiDulhania focusses on not taking friends 4 granted,on saying sorry,not holding grudges,seeing… https://t.co/1mOqkjbY6x"
1630,VD u owned this!Baby Doll main Sonva Di n Kamino😂n the way u looked at Vaidehi with pride during training?Full mark… https://t.co/cVEvpyUZee
1631,"1 might expect this film to b anything but THIS going by d name.But it is THIS!Empowerment-focussed,super entertain… https://t.co/3812YuYJGI"
1632,#NowWatching #BadrinathKiDulhaniya :) @Varun_dvn @aliaa08
1633,Who was the most #DapperMan at the Millenium Asia Polo Cup last eve at The Race Course?💅🏻😈 @slimshetty… https://t.co/YKDiGxI4Q2
1634,RT @firstpost: #Holi2017: How to ensure the festival of colours is happy for animals too https://t.co/fwmxMWDnZa https://t.co/5wfGlsa2Lj
1635,What a gorgeous night!Polo while the moon rose and the sun set💃and the Race Course as a backdrop for fashion and ch… https://t.co/R8ZCRtdeX9
1636,Likewise. I'm already one Holi down @RedFM_Mumbai. I believe there will be a few more and I hope I'll see you there… https://t.co/SO4hwdmD5Y
1637,It is finished! #Holi @RedFM_Mumbai. The videos are all egggggs;) https://t.co/qYeYDccmP0
1638,RT @RaapchikBhai: This number of RT's is UnBelieve! @Varun_dvn @aliaa08 @karanjohar #BhaiRocksTheWorld #BadriKiDulhaniya https://t.co/SZ7Q8…
1639,My favourite time of d year is here! #BajaoForACause on @RedFM_Mumbai when WE come together to make our world a bet… https://t.co/83EKagJ95x
1640,Holi is Reliaded Babeh 😎 #SmitaThackeray @NishaHarale @shibanikashyap @ManasiScott #Mohammedmorani #luckymorani… https://t.co/nJ7agrd88c
1641,#BajaoForACause @RedFM_Mumbai https://t.co/wbXLv1X1sW
1642,With @Jmanshouts now on @RedFM_Mumbai talking #bajaoforacause NOW! https://t.co/Nk26O41mKk
1643,"2/2 To pledge,Whatsapp us on BAJAO space(ur Name) space(the amount u wish to donate to the cause) to 9930935935.… https://t.co/ivUwzA06GO"
1644,1/2 This year #BajaoForACause for the education of the Children of Commercial Sex workers at with  #AAWC. Hear thei… https://t.co/5Yo5UVI3i8
1645,Dude! This woman!😎 https://t.co/5gFFp6JhnF
1646,"""Empowerment is the right 2 choose."" I choose 2 stay at home n if someone else chooses 2 work that's ok 2- Mira Raj… https://t.co/B9xcLFV05H"
1647,At #EEMA 's #WeCare Tonight. @roshanabbas has set the stage and Merlin is setting it on Fire:) @wizsabbas… https://t.co/1yg03qNSf4
1648,RT @_ravidubey: Interviewer with the interviewee post the interview #mumbaikirani with #jamairaja @mymalishka @RedFMIndia @facebook https:/…
1649,A super FB LIVE where minutes went by like microseconds!Thx again @_ravidubey for bringing my shine on and intervie… https://t.co/GScwm61dqE
1650,He is here! The handsome @_ravidubey who will interview me on FB LIVE starts in 15... follow me on MyMalishka . https://t.co/VQjaEfewWf
1651,This yr's #BajaoforACause is Education n health for the children of Commercial Sex Workers in Mumbai who I met yest… https://t.co/nEkA8de0R5
1652,I'm breaking down in my studio n I don't break easily!2day beautiful women 4m Kamathipura tell their story #BajaoForaCause @RedFM_Mumbai
1653,"Tune in Now to hear Muskaan's story, a beautiful CSW I spent my evening with yesterday.  @RedFM_Mumbai NOW"
1654,Break a leg @RushinaMG wth ur #FBLIVE at 10.30 this morn at d FB office. Leave me some of ur yum food?😍I'm there at 3.30. #SheMeansBusiness
1655,Let's do this! #SheMeansBusiness #HappyWomensDay FB Live at 3.30 today with you and I :) https://t.co/9BYDdyhj5o
1656,I can't say I'm not nervous being on the other side.See you tomorrow at 3.30 @_ravidubey. Follow me on MyMalishka on FB #shemeansbusiness
1657,RT @RedFMIndia: Get your questions ready this #womensday and join us tomorrow with @mymalishka  &amp; @_ravidubey #SheMeansBusiness https://t.c…
1658,"While there'll be sales,parties n hashtags on #WomensDay come wth me n meet d women who wish us well even though they aren't. @RedFM_Mumbai"
1659,Next Q: itna karaara interview Karnewali ka interview kaun karega?😈Volunteers to interview me for my Global FB LIVE 2moro? @RedFM_Mumbai
1660,Wow!Just got to know that I am to be interviewed on FB LIVE a global FB initiative ...one of the 2 women in the cou… https://t.co/hUNBhjtdgf
1661,I feel so grateful for the role I get to play through my show @RedFM_Mumbai.Entertainment yes. But purpose? Heck yes😇 #BajaoforaCause Soon.
1662,"When my Boyzes asked a cop why he wasn't wearing his helmet,he got mad!Are rules different 4 the uniformed??Let's find out @RedFM_Mumbai"
1663,No chance Hira! You cannot be missed😘😘😘 https://t.co/nxlO0BGU0F
1664,This #Khidkiyaan festival is quite cool haan! Thanks @CastingChhabra for inviting me on that stage. Theatre Zindaba… https://t.co/mr64N7uBVn
1665,Congrats @karanjohar.I just know u will be a super dad.I've seen you be like a dad to the SOTY team😇And even that was phenomenal!All d best.
1666,Final #Oscars podcast through Priyanka Bose EXCLUSEVELY with @mymalishka from Hollywood about the Oscars-PART -V.mp3 https://t.co/yHS0165oXJ
1667,Part 4 of all that went down at the Oscars Last week From @priyankabose20 in Hollywood! #throwback @RedFM_Mumbai  https://t.co/T5gxGjIrKI
1668,#throwback #Oscars2017 PART 3  Priyanka Bose EXCLUSEVELY with @mymalishka from Hollywood -PART -III.mp3 https://t.co/xfKXRT33ae
1669,Happy Birthday @ShraddhaKapoor . May you stay😇 and yet grow 😘 Have a great year.
1670,"On-air before I call it a WEEKEND! @CastingChhabra about the Khidkiyaan festival,the casting couch, how to get in touch. @RedFM_Mumbai"
1671,Oh Man! No! https://t.co/aEiVCjNKDi
1672,"Thanks for this one Ms.Sengupta.
Trolled into silence https://t.co/yJcJho3KsS"
1673,You know what Girl? Even then it's NOT ok. https://t.co/4dvxZYXv0R
1674,The most heart-warming thing I do on @RedFMIndia :) #BajaoForACause Coming soon.Start exercising your  HEART Muscle… https://t.co/RvwsmYrvpV
1675,Glad you're listening so closely:) Aaichya chappalchi shappat when u catch these single words mazzaa aa jaata hai😘L… https://t.co/tjIM4ohNL6
1676,I really do miss people who have gone away! You guys should call! Tell you what..I'm gonna start calling listeners… https://t.co/wfznxXZV5c
1677,Whaaa?You moved to Delhi?No wonder I can feel 1 missing listener in my soul 😘Thx for the missing. Come back soon… https://t.co/w9JckUIPxT
1678,Coming up:tackling train goons n 1 of my Boyzes was manhandled by a helmetless cop for being asked about it! 😇 There will be Maha Sattaks😡
1679,A train incident that went viral.A huge problem for those in the city who are subject to 'train groupism'. Guess th… https://t.co/YuMFbbKyRu
1680,"How they behave, dress, hurt, rejoice more from the  #Oscars  from @priyankabose20 of #Lion. https://t.co/RCJlDmY1Ll via @audioBoom"
1681,"And on that note, I still love Bollywood 😎 https://t.co/xKu4QnKQoD"
1682,No way! @Varun_dvn could give his peers in d film industry lessons on how to behave wth radio folk who prepare so t… https://t.co/aM986aH5Al
1683,"If ur phone is more interesting than d interview ur doing 2 promote ur OWN Film N if u want 2 VET every question, just Don't Come!We are ok👍"
1684,Sucky radio interviews happen When u expect Radio peeps to handle your moods!Sort yourselves out😡and then step into our studios. #Sopissed
1685,Cannot wait! Who else is in Australia at this time? :) https://t.co/LkzeEXlcqw
1686,"Govinda on-air and he's superb. Superbly different too!He shoots from the hip, is careful, then bares his soul,then… https://t.co/HjrjWyJUsb"
1687,Priyanka Bose tells me all that she saw👀n experienced at the Oscars-PART -I.mp3 @priyankabose20 @RedFM_Mumbai  https://t.co/zMgUds6L12
1688,"I could risk it n name a few;) Mr.B coz of his aura, SRK coz he's ALL Wit,Akshay coz he's badass N Varun coz he is… https://t.co/1pcmlnk8v1"
1689,A 20 min chat wth @priyankabose20 about #Lion n other things #Oscar.Lovely insights n stories about Hwood;) LISTEN https://t.co/IhGocME5xy
1690,Always a pleasure Shaina :) Always. @CPAAIndia https://t.co/Z8QFUvo8Wx
1691,OMG! #throwback to 7 years bk when @iamsrk 's got hair into his eyes n me in his arms apparently!😈Thx FB.The captio… https://t.co/ClKVpwFJmj
1692,"Hey,my Boyzes checked this out n the concerned peeps said that they've made a mistake in the printing of dates.U ca… https://t.co/1lkEA87E0p"
1693,Awwww thx:) https://t.co/9uHk3QqjxI
1694,"Super article, ladies😎 https://t.co/QgNjMxSL7e"
1695,No worries #WarrenBeatty a lot of us were proven wrong when we said #LALALAND would be IT! #Trolltopic for the inte… https://t.co/B4AlILSDxo
1696,"Well, he did say he isn't coming back again next year! He fired himself!!!😂😂😂 #NobodyfiresJimmyKimmel 😎 https://t.co/QjNhCoUVRr"
1697,OoooooMGggggh!!!!!! HAHAHAHA #oscars what an end to the morn! Some intern is losing their job.
1698,Cookies n doughnuts falling outta the sky at the #Oscars?!! Classy. Who said people in gowns and tuxedos don't get hungry?👍Coming up:MORE!
1699,Best Original Song: #CityOfStars #lalaland Yayy dance toh baney @slimshetty #Oscars #Oscars2017 https://t.co/w6VW0caG1s
1700,Walking and talking at this wonderful show yet again! @ShainaNC thanks for this lovely night yet again! #CPAA https://t.co/SgQFhI7TRA
1701,"RT @kaalicharan: Ten-month-old German Shepherd with minor deformity needs a loving home #Delhi https://t.co/fmSDW8HmlK 

To adopt, please c…"
1702,Hey hey hey @MissMalini that shimmy I did that you've put up on your blog... dedicated to you😘 Check this out.  https://t.co/KCZiqfjkas
1703,To sing THIS wth @Govinda_HeroNo1 !I sing it to myself allll the time! I should do all interviews in the world!Too… https://t.co/hX7bErwsv9
1704,Should we watch #Rangoon?Malishka ka Filmy Satak_Rangoon #Moviereview #redfmmumbai #radio #mymalishka https://t.co/IJOd3BJeFZ via @audioBoom
1705,"I was talking on d radio n SIRI picked random words n made it about her!N that was Shahrukh Khan not Shadow Khan,Mi… https://t.co/pwLsDrRLHt"
1706,"If you say so, Ro 💅🏻We should do this more,Yo.😎Takeaways: no carbs after sunset,septum rings rock and Kangana is ac… https://t.co/nMWs52MZGr"
1707,That ending was a bit Stoner😬🙄😳but overall #Rangoon is cool!That Angrez will get on ur nerves he is so good! #Rangoon. Props Vishal B n Co.
1708,#NowWatching  #Rangoon and a fat word of praise for just this Kangana Ranaut woman and the way it looks! #sofar
1709,Look who I bumped into at the movies!Congrats @RahulBose1.Was lovely to meet the real and reel #Poorna.What a journ… https://t.co/AWNPp3v6Yd
1710,Dear @JMANSHOUTS this is in-house love only for you. Get well soon bud.We miss u #noOffense #disclaimer… https://t.co/7ILL6FaPsk
1711,Done😘 @negics. I hope @kenradio checks his mail soon enough😎Welcome to my Fast-paced but totally lovely city Ken.Let's show you different 👍
1712,Reception roundup time:) #kolkattadiaries https://t.co/aqi0zWkBk5
1713,Happy voting #Mumbai. Make it count!😈
1714,RT @ConserveAarey: This is a belated Valentine's gift for Mumbai. Hope everyone will come together now and work in Mumbai's best interest h…
1715,Jivaaa ki aayegi Baraat..... aur aaj hum naachenge😘 Congrats my Lovely @JivJantu . Sada Chiranjeevi raho😇… https://t.co/BGfbhCz3Gv
1716,Kolkatta so far.... soooooo good😘 Catch the stories on my snapchat: mymalishka. https://t.co/mX0zlFRz0o
1717,Pataka is in Kolkattta:) Lemme know if you want some roshogulla;) Catchvu on-air soon. https://t.co/2Ut8petZbO
1718,What's up @jetairways? We have been on your flight waiting for almost 4 hrs now!A 12.50 flight is still kissing the ground in Mumbai!
1719,When @MasabaG throws THAT partehhh with @mykoovs and we burn up the dance floor! And I meet mandana and miss Malini… https://t.co/x1ZkRMwgvW
1720,Chal do daal Dhokli popcorn Bol;) Have you heard #bhaikeraapchikreview on saavn? https://t.co/gU3ix888ja
1721,Just so much funzzz became. Tum star ho V.D 💃💃💃 @RedFM_Mumbai @RedFMIndia https://t.co/W9q8RzkGHo
1722,What's happening is.... noodle-free hair for a day or three;)@tanuj_garg 😘 https://t.co/G8YTaCrbUR
1723,Do SOMETHING!!😳 You can't miss my Morning show! Body toh canteen ke khaane par Jee lega...What will your mind survi… https://t.co/nPf634q38v
1724,"Accountability time:1st candidate Ward 58, Shiv Sena Raju Upadhyaya.Asking him Qs from promises made to promises not kept. @RedFM_Mumbai"
1725,Govinda in our studios 2day.U get a chance to meet him n do a kamar mattkaane Wala dance. Who wants to come?;) @RedFM_Mumbai #StarSeSetting
1726,Ye lo:) @nikki441991n https://t.co/DcYUfA7lJF
1727,What a beauty of a film is #HiddenFigures! Addresses discrimination till you cringe and still takes you into a space (literally) of Hurrah!
1728,RT @manizhe: #TammaTammaAgain Morning Love dose with @mymalishka ❤️☕️ https://t.co/dV56LuUQJZ
1729,😘 thanks for always listening:) https://t.co/ZqpTGJr1A3
1730,Expectation is the mother of all f*** ups😇 Words from the wise esp for this day. 😬 #enjoy #ValentinesDay https://t.co/EtaMROjNBw
1731,Kaa ho Badri Bhaiyya @Varun_dvn😎aao dulhaniya @aliaa08 sang naachein;)Watch Now as we storm the streets with… https://t.co/GjRsEdfaoy
1732,Of course you must. We take up many things my listeners talk to me about. FB: inbox : Mymalishka https://t.co/xMI2IJ16M4
1733,Awwww Mandana you are such a doll. Thanks for listening in:) #TamaTammaonReD @RedFM_Mumbai  @RedFMIndia https://t.co/y1uVc6XRYQ
1734,You should ask @aditim88 about the lipstick💄She sat through my show doing some super make-up. Also @ThisIsNasar is… https://t.co/MZ3hrJ1niM
1735,"Hahaha wait I'll put up the Billa interview soooon. You guys are awesome, a very overused but true word😘 @aliaa08… https://t.co/IqU1l21m1Q"
1736,What a day @Varun_dvn n @aliaa08 it was awesome Tamma-Ing with u on d streets of Mumbai!All the best… https://t.co/dVXcK1W6y9
1737,#tammatammawithRedFM @aliaa08 @Varun_dvn @RedFMIndia @RedFM_Mumbai @ThisIsNasar https://t.co/V47jH85YvI
1738,Is this good for #TammaTammaonRed ? Let's do this...are u ready to partehh in d streets #Mumbai:) See u soon in wth… https://t.co/s1KHi9fGoM
1739,Does this work enough f https://t.co/R6oHsnMmTm
1740,In 8 minutes @RedFM_Mumbai @Varun_dvn 😍 tells u what we do today n where we start;) @iamsrk I hope ur listening😘😘😘 #tammatammawithRedFM
1741,"2day is #TammaTammaonRedFM day! I've got my Bling on.@Varun_dvn n @aliaa08 ke saath.Check out @RedFM_Mumbai, keep a… https://t.co/hZUofgi5sL"
1742,This evening at 8.45 we are at Prabhodankar Thackeray Natya Mandir with our play #BilquisBegumkaBaadaa. Come. Watch… https://t.co/1R8H9uJVDk
1743,Snapchat has Many pretty filters but Billa is D only one with character😎😎😎Guess which one is she n catch the nautan… https://t.co/5BlnSuquit
1744,Team @RedFM_Mumbai is hyper-planning Monday 13th Feb ka Madness😜wth #BadrinathKiDulhania #TammaTammawithRed.U ready… https://t.co/XbOeKsDwp3
1745,Hahaha :) https://t.co/YFpUQ2rUaM
1746,Going LIVE from #MyMalishka on FB. Go like it now!
1747,Only 4 ur ears;)@GurmeetRamRahim 's most funtastic interview with me in Mumbai @redfmindia Part 1.mp3 https://t.co/BryTqjFxB3 via @audioBoom
1748,Coming up exclusive:the Bevda tells  how much political parties pay during election 4 their votes😈Cheers 🍺 #Bevdekibhavnayein @RedFM_Mumbai
1749,Wassup Lovely Mumbai:)On #BollywoodCutting today @vidya_balan when She spoke about her prego rumours.She's naughty 😈😂Tune in @RedFM_Mumbai
1750,RT @RedFMIndia: @Gurmeetramrahim  #GurmeetRamRaheemSingh babaji ke iss andaaz ko dekh kar @mymalishka aur sabka system hill gaya!!! https:/…
1751,The final cut of the interview of @Gurmeetramrahim from the Z plus security to the acting! Watch NOW. https://t.co/sSioxMHV2C
1752,"You have great taste in your Listening ways,  Kaushik😘 I recommend my show too😜 @RedFMIndia @RedFM_Mumbai https://t.co/QMdZeSO8lL"
1753,. #Thatyellowline at the toll booth. What does it mean? Do you know? Are you sure you do? Listen in on my show now @RedFM_Mumbai
1754,.@Gurmeetramrahim ka interview: why I ask him 2 untie my hands n about his gravity-defying mooch😇n this song!… https://t.co/LuqAq5iUQI
1755,The flying Car is also a Star! Listen to her purr. She has cool chopper blades n all in the movie.Bataao😎… https://t.co/mBCsztaBRU
1756,Super interview.U Have to listen n also check snapchat: mymalishka @RedFM_Mumbai @Gurmeetramrahim #MSGwithMalishka… https://t.co/4V0zgUJCMO
1757,U Cannot miss this interview!He specially came in to @RedFM_Mumbai to do an interview with me for his film.It was a… https://t.co/dVXiANqgd9
1758,Oh man! What an interview that was with @Gurmeetramrahim. Catch it soon @RedFMIndia online.  #MSGwithMalishka https://t.co/5bTdYIn7V9
1759,Who am I interviewing today ? 😇 @RedFM_Mumbai #MalishkawithMSG https://t.co/MV8ftGl9LU
1760,Thanks Romolina n congrats #BKC on getting your parking lots sorted. Was a pleasure speaking to #MMRDA for you:)… https://t.co/pnEjIzpCmU
1761,#AboutLastNight #LFW @LakmeFashionWk Just documenting;) https://t.co/9pWuBJp6qu
1762,Hilarious!My Common Man #MalishkaKeBoyses decode #LakmeFashionWeek #redfmmumbai #radio #mymalishka https://t.co/47jsIxi1YE via @audioBoom
1763,Get on there :) #Snapchat #ID https://t.co/lBcstBFmFI
1764,A hilarious take on the #Lakmefashionweek when my @malishkakeboys come backstage😂😂😂 as I get ready to be the Showst… https://t.co/UwqwqEJPDc
1765,Hi Hema pls DM us your number. @malishkakeboys @hemalatha2906 @MumbaiPolice
1766,Can someone tell me how @sangeetabijlani GLOWS n @GulPanag is a Love:) and @eshaamiin I'm seeing u soon and… https://t.co/CMbvzP2Sgi
