,0
1617,"RT @radiocityindia: @rj_radhikab wants to learn #MartialArts after watching @taapsee in #NaamShabana
Which movie character inspires you the…"
1618,"RT @RelianceEnt: A movie that will keep you on the edge of your seat! Book your #NaamShabana tickets now - https://t.co/BOVa5UFrtg
@taapsee…"
1619,"@Varun_dvn Thankq 😊
Btw I love this picture of ours 😁👍🏼"
1620,That's exactly what makes my day! 😍 https://t.co/mgMLEaCyme
1621,Never thought I will get that roar from my audience n that too for action! Thankq 🙏🏼 https://t.co/NnH8cew4lg
1622,@LakshmiManchu Thankq my first teacher of this craft 😘🤗
1623,@23_rahulr You have been very encouraging Rahul. Thankq so much for coming and for all the appreciation. Means a lot
1624,@News18Movies Thankq but I hope that performance didn't make u feel I am a 'he'
1625,@konavenkat99 Thankq for coming sir 🙏🏼
1626,@RanaDaggubati Thankq for being a wonderful host :)
1627,@Rakulpreet Thankq for coming 😘🙏🏼
1628,@arya_offl Thankq! And this time u can watch it in theatres in Tamizh! 😁
1629,Thankq for all the support  @akshaykumar sir 🙏🏼 https://t.co/fPuInjg287
1630,It's done. Now all upto you. #NaamShabana all yours. Please make sure it gets its due 🙂 https://t.co/rWZUmYYyGq
1631,@ElliAvrRam Thankq so much! So happy to have u a part of it
1632,"RT @RelianceEnt: The stars are shining on us, &amp; we're over the moon. Book your tickets for #NaamShabana now: https://t.co/BOVa5UFrtg
@taaps…"
1633,"Thank you! This makes me feel special and reinforces the belief in my decisions :)
https://t.co/fbzZXFL33R"
1634,@Imangadbedi hahahahahah. Thankq Bedi! 🤗
1635,@jackkybhagnani thankq so much!
1636,@iraginikhanna thankq so much for coming 🙏🏼
1637,@tota_rc @neerajpofficial thankq 🙏🏼
1638,#NaamShabana to Hyderabad today as #NeneShabana can't wait to introduce her to my Telugu audience 😁
1639,@CastingChhabra aatank ho jayega phir toh!
1640,@aniruddhatony thankq tony da. 😘🤗🤗🤗
1641,@anubhavsinha finally u made it! Thankq so much for all the appreciation 😁😁😁
1642,@PracheePaandya @akshaykumar @AnupamPkher @BajpayeeManoj thankq so much 🙏🏼
1643,Sir this compliment is HUGE for me. Thank u so much @AnupamPkher https://t.co/i88z977HBI
1644,"Double the boys, double the fun! We are coming! #6MonthsToJudwaa2 Releasing September 29 @varun_dvn @NGEMovies… https://t.co/P8TzJvysff"
1645,🙏🏼 https://t.co/BTP0R6tDfg
1646,@MADDILASHANMUKH how sweet! Thankq
1647,"#Repost @DevsB
・・・
#TaapseePannu in birdwalkofficial and rosado.official for #NaamShabana (HMU:… https://t.co/3O66qrndYL"
1648,"#Repost @DevsB
・・・
In vizyon.in | #TaapseePannu attends screening of #NaamShabana in #Delhi… https://t.co/RGJMI9C0jk"
1649,"#Repost @DevsB
・・・
03.27.17 #TaapseePannu in aaprolabel for #NaamShabana 
#DevkiBStyles https://t.co/FKSXTg5uYC"
1650,"#Repost @DevsB
・・・
03.25.17 #TaapseePannu in @kerkes_fashion jacket and @mango T-shirt for… https://t.co/AGeAz7uLZi"
1651,@BajpayeeManoj 🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼
1652,@shagunpannu https://t.co/jU8zqx5oDo
1653,"Aww that's sweet! Lots of love ❤️ 
Btw that's one of my favourite pictures clicked by the super awesome… https://t.co/RmOebSG4yG"
1654,@keeranilchouhan light achi hai kuch dino se
1655,Few hours before the first screening of #NaamShabana begins. Words fail when I think of expressing how much I waited to see this day. 🤞🏼
1656,@SushilMulodia how sweet! Thankq so much! U made me smile again :)
1657,"On our favourite song, in our favourite city for the favourite film of this season #NaamShabana https://t.co/eKYekWM23s"
1658,"#HitBack 
#TaapseeUnBlushed 
https://t.co/kQMUhw8a3d"
1659,"RT @akshaykumar: Get ready for some kicks &amp; self-defence tricks with me &amp; #NaamShabana cast -main ground, Gargi College,University of Delhi…"
1660,@vrindaprasad @DevsB thankq 😁
1661,"RT @RelianceEnt: Team #NaamShabana will be coming to Gargi college tomorrow at 9 AM. Are you ready Delhi?

@akshaykumar @taapsee"
1662,@rameshlaus very patiently indeed!
1663,"#Repost @DevsB
・・・
03.20.17 #TaapseePannu in kavitabhartia.official for #KapilSharmaShow (HMU:… https://t.co/DwBTRsCwvO"
1664,RT @neerajpofficial: Selfless and Supreme. https://t.co/yCejcnlUzP
1665,"RT @MotivatedGirls: Disappointments are just God's way of saying: ""I've got something better""' Be patient, live life, have faith."
1666,RT @SonyTV: .@BajpayeeManoj  aur @taapsee ke saath lagenge hansi ke thahake aaj raat 9 baje #TheKapilSharmaShow mein.
1667,"RT @RelianceEnt: Meet team #BABY's latest recruit - Shabana Khan. 

@taapsee @BajpayeeManoj @akshaykumar @AnupamPkher @PrithviOfficial #Naa…"
1668,@Zakirism @abishmathew talented n sakht!
1669,"#Repost @DevsB
・・・
Details | Hair and Makeup by @nickyjaan and Jewlery by aurellebyleshnashah… https://t.co/kmMNeV1axj"
1670,"#Repost @DevsB
・・・
03.24.17 #TaapseePannu in @chrystelatallah top @pinkporcupines pants and… https://t.co/SOUlP64qWH"
1671,This was BHAYANKAR mazaa!!!! Dubaara kab bula rahe ho???!! 😁 https://t.co/oCFrb1HaMr
1672,"RT @Blush_Channel: How excited are you with the fact that it's 'NAAM SHABANA NEXT FRIDAY'?
@taapsee @akshaykumar @BajpayeeManoj @AnupamPkhe…"
1673,"#Repost @DevsB with @repostapp
・・・
#TaapseePannu | in jacket by abhisribysrishti skirt from asos… https://t.co/IG0TSttNoi"
1674,RT @abishmathew: The editors are hard at work! #SonOfAbish Episode ft Zakir &amp; Taapsee will be out at 8 PM tonight. God promise! :D https://…
1675,"Groove to the tunes of 'Zubi Zubi' with #NaamShabana 
https://t.co/jBkhEEYvl8"
1676,"😞
https://t.co/frd1rWFsBt

@RamKMadhvani 🙏🏼"
1677,"RT @IndiaToday: #WomanSummit17 Selfie Moments!
@taapsee with @PadmajaJoshi 
Experience the magic - Log on to https://t.co/mM6QF474SF https:…"
1678,"RT @RelianceEnt: Catch team #NaamShabana on #TKSS tomorrow at 9 PM. 
@taapsee @BajpayeeManoj @KapilSharmaK9 @SonyTV https://t.co/b15eEZBpM1"
1679,"The action wouldn't have been what it is without this man! #cyrilraffaelli 
7 days for Naam Shabana
#NaamShabana https://t.co/0wknAGVKW7"
1680,"#Repost @DevsB with @repostapp
・・・
03.23.17 #TaapseePannu in @tarun_tahiliani and @myvelvetcase… https://t.co/29HQ5ilY8Q"
1681,RT @PrithviOfficial: If Tony can't kill you..nobody can @taapsee 😋 https://t.co/4zUQCHTWDf
1682,"For all the fans of my superstar antagonist @PrithviOfficial , I am one of you all so don't kill me after watching… https://t.co/RQ0bE0hpVA"
1683,See u all live 😁 https://t.co/nr4cq46cVw
1684,RT @ndtv: Taapsee Pannu says she's the hero of her story in viral Facebook post https://t.co/OReyjXfZNT https://t.co/5JKeUDagUx
1685,And messages like this make all the struggle and heart breaks worth it. Thank u Srishti. These messages will help m… https://t.co/P3mx1kdS3x
1686,@Zakirism @abishmathew sabko tumhaara hi intezaar hai sakht 💪🏼
1687,"RT @abishmathew: A lot of laughter, stories &amp; fun coming your way at #SonOfAbish Episode 6 feat. Zakir Khan &amp; Taapsee Pannu, releasing this…"
1688,My awwwwww moment for translating my story in words so beautifully ❤️ Thank You 🙏🏼 https://t.co/3LAtaoAEKN
1689,@SwapneelThorat bitterness about humanity!!!! Can u come back from your parallel universe?! N who is passing judgement!? It's a statement
1690,"The focus and determination it took.....
9 days to go for Naam Shabana 
#NaamShabana https://t.co/iQBeQduGGR"
1691,❤️❤️❤️ https://t.co/ncuVlyuZ0L
1692,10 days to Naam Shabana 👏🏼👏🏼👏🏼 https://t.co/xqzloygGdA
1693,"10 days to go for Naam Shabana 
The most exciting countdown starts now 😁 Experience the thrill in theatres soon :)… https://t.co/zypGJUI8At"
1694,"#Repost @DevsB with @repostapp
・・・
#TapseePannu | embroidered vest by @payaljaindesign… https://t.co/ygOWeEDW3N"
1695,"#Repost @DevsB with @repostapp
・・・
In stride | #TaapseePannu in @swati_vijai dress,… https://t.co/Mwpq94G5bi"
1696,And we reach the top spot with all your love n attention 😁 https://t.co/RoPV5IwgRG
1697,"And this just happened :)
Watch out this weekend 🤡 
#NaamShabana https://t.co/4sKSqQNf6r"
1698,Pack a powerful punch at the box office 👊🏼 https://t.co/cX8DRHuZ1Q
1699,"Give this a read... 
we set these people free and this is what happens..
https://t.co/et62rmVNi4"
1700,"With this #NaamShabana team bids bye to Delhi. Kuch Dino mein phir milte hai, National Security agenda ke saath :) https://t.co/vqZUOF2pz3"
1701,"#Repost @DevsB with @repostapp
・・・
03.19.18 #TaapseePannu in @tanieyakhanuja for #NaamShabana… https://t.co/bIWd2P0gYA"
1702,"#Repost @DevsB with @repostapp
・・・
03.17.17 #TaapseePannu in @tarun_tahiliani top and… https://t.co/gN88QIA22Z"
1703,"#Repost @DevsB with @repostapp
・・・
03.17.17 #TaapseePannu in swateesinghlabel for promotions of… https://t.co/hPeFWCsXQq"
1704,@RIAZtheboss thankq :) hope u catch the tamil version
1705,"RT @Blush_Channel: ICYMI:
Here's our LIVE with @taapsee where she will show you some 'Self Defense Techniques' every girl should know. 
htt…"
1706,"RT @Blush_Channel: Going LIVE with @taapsee soon. She will show us some self defense techniques every girl should know. 
https://t.co/yCGMG…"
1707,"Going LIVE with @Blush_Channel in a few minutes. 

Stay tuned on this page: 
https://t.co/5P8NkvwSNP"
1708,And we touched 2 million before 24 hours!!!!  💃🏻💃🏻 #NaamShabanatrailer https://t.co/N3FHYTYpyy
1709,@Sengupta_Abir pakka !
1710,RT @PlanC_Studios: Watch @taapsee conduct a self defence workshop on #FacebookLive today from 2pm - 4pm. Don't miss the live action and do…
1711,"RT @RelianceEnt: The #NaamShabanaTrailer is making some serious waves! Watch now - https://t.co/ZifeEc09DR

@taapsee @akshaykumar @Bajpayee…"
1712,@iamlakshmirai thankq so much :) hope u get time to watch it :)
1713,@vasukibhaskar thankq Vasuki :) n it's releasing in tamil too 😁
1714,@LakshmiManchu 😁😁😁 can't wait to show it to u!! ❤️
1715,"RT @RelianceEnt: #NaamShabanaTrailer is trending at #3 on @YouTubeIndia! 💃🏻
Thank you for all the love and support.

@taapsee @akshaykumar…"
1716,"Over a million views in less than 12 hours! Thank You 🙏🏼
https://t.co/6PmPCaJxOi
#NaamShabanatrailer"
1717,Now that is worth many awards and such satisfaction to have done my job well enough :) https://t.co/oiVJGlvzrV
1718,@RanaDaggubati and hope the luck of the combination continues!!
1719,How adorable is this little one!!!!! 😍😍😍😍 you go girl 👊🏼💪🏼 https://t.co/NEOys9hXIy
1720,@RanaDaggubati you are part of this one ! Yay!
1721,RT @MizaGold: #NaamShabanaTrailer is trending at 2nd place in Malaysia! Wow @akshaykumar @taapsee https://t.co/lSOTPrC5uj
1722,"RT @News18India: फिल्मों में महिलाओं के अच्छे दिन आए : @taapsee
 @awasthis के साथ. 
@BajpayeeManoj #NaamShabana 
LIVE : https://t.co/Psf4AW…"
1723,"RT @HindiNews18: मां-बाप महिलाओं की इज़्ज़त करना सिखाएं @BajpayeeManoj 
@taapsee
@awasthis
https://t.co/CMEZ3TWjgF     
#Chaupal"
1724,"RT @HindiNews18: जिसका बॉलीवुड में कोई नहीं होता उसकी जनता होती है-तापसी पन्नू
@awasthis @BajpayeeManoj @taapsee
https://t.co/CMEZ3UdUFf…"
1725,"RT @News18India: मेरे लिए जनता ही गॉड फादर हैं @taapsee
@BajpayeeManoj 
@awasthis
https://t.co/Psf4AWcBV7     
#Chaupal"
1726,"RT @HindiNews18: मेरे लिए जनता ही गॉड फादर है @taapsee
@BajpayeeManoj 
@awasthis
https://t.co/CMEZ3TWjgF     
#Chaupal"
1727,"RT @HindiNews18: मेरा मुकाबला इरफ़ान और नवाजुद्दीन सिद्दीकी से है @BajpayeeManoj 
@taapsee
@awasthis
https://t.co/CMEZ3TWjgF      
#Chaupal…"
1728,"RT @HindiNews18: जैसे रोल मैंने किए किसी हीरो का बेटा कभी नहीं करता @BajpayeeManoj 
@awasthis के साथ.  @taapsee
LIVE : https://t.co/CMEZ3TW…"
1729,"RT @HindiNews18: मेरे लिए जनता ही गॉड फादर हैं @taapsee 
@awasthis के साथ. @BajpayeeManoj 
LIVE : https://t.co/CMEZ3TWjgF      
#Chaupal ht…"
1730,"RT @awasthis: #ComingUpNext is @taapsee and @manojvajpai_1 for #NaamShabana .. ""क्या फिल्मों में महिलाओं के अच्छे दिन आ गये हैं?"" https://t…"
1731,@sidd_rao bro movie releasing in tamil n Telugu specially for u!
1732,@Saqibsaleem haan mere Uppal! Woh toh Meri split personality ka dusra part hai.
1733,@AmaalMallik hahaha. Literally! Lot of killing on 31st March!
1734,"Thankq 🙏🏼
We are as excited as all of u #NaamShabanatrailer https://t.co/Ve1JEOTlCx"
1735,"And that's how it all started for #NaamShabana #NaamShabanaTrailer 
https://t.co/6PmPCaJxOi"
1736,"And here we are..... 
Who she was and who she became... 
#NaamShabanatrailer https://t.co/rez25HYDNd"
1737,Many many more successful years to this fighting tigress @NSaina Happy Birthday Champ!
1738,You know the promotions are on full swing when u start catching early morning flights. To Delhi for The New Trailer Of Naam Shabana! 👊🏼
1739,RT @RelianceEnt: NAAM SHABANA TRAILER2 TOMORROW is trending in India. We are loving your excitement. Keep it coming! @taapsee @akshaykumar…
1740,RT @FFW_Official: Enjoy watching #NaamShabana with your friends and family. You can now also do Bulk Booking. Book now on https://t.co/fXwW…
1741,@JayantiBamne @Tapseewikipedia @MediaRaindrop @kapil322 @zee24taasnews thankq 🙏🏼
1742,RT @FFW_Official: Meet @taapsee and @BajpayeeManoj tomorrow on @News18Chaupal. Watch them as they talk about #NaamShabana and the story bef…
1743,"#Repost @DevsB with @repostapp
・・・
03.16.17 #TaapseePannu in natashajlabel for #NaamShabana… https://t.co/xcTXk7EnAH"
1744,RT @akshaykumar: Are you guys ready for another peek into the life of Shabana? New #NaamShabanaTrailer will be out tomorrow at 12 noon 👊🏻St…
1745,"RT @FFW_Official: Prebook + Rs.1000 Voucher + Chance to meet @taapsee and @BajpayeeManoj. Be the first Film Fan!
Prebook on https://t.co/fX…"
1746,"RT @PlanC_Studios: Did you know you can Prebook your #NaamShabana tickets and also book theater, seats and show of your choice? 
Click http…"
1747,"#Repost @DevsB with @repostapp
・・・
03.15.17 #TaapseePannu in stuti_anand for interviews today.… https://t.co/jNQRZQjuKY"
1748,"#Repost @DevsB with @repostapp
・・・
03.15.17 #TapseePannu in roseroomcouture jacket and @mango… https://t.co/4JbP2uPDrH"
1749,"#Repost @DevsB with @repostapp
・・・
03.14.17 #TaapseePannu in anavila_m and edesigns_mumbai… https://t.co/0BiFnS1dQa"
1750,"RT @RelianceEnt: Not nervous or afraid, just be alert and ready! #KohniMaar 

 @taapsee @BajpayeeManoj @akshaykumar @AnupamPkher @PrithviOf…"
1751,Thankq 🙏🏼 https://t.co/Fb2DdXh870
1752,I like that picture Nilesh! https://t.co/9ZjGspeItw
1753,I'm so looking forward to seeing everyone's response after seeing the episode!!!! Superrrrrrr fun! https://t.co/cV3fZOQGJF
1754,"#Repost @DevsB with @repostapp
・・・
03.14.17 #TaapseePannu in @swati_vijai wrap dress layered… https://t.co/iC1pLKfCRx"
1755,👏🏼👏🏼👏🏼👏🏼 I'm watching it !!!! https://t.co/BYqfqasL68
1756,"#Repost @DevsB with @repostapp
・・・
03.11.17 #TaapseePannu in @Parul_Mirage and edesigns_mumbai… https://t.co/P7u2lIR9G0"
1757,"RT @PlanC_Studios: She is an inspiration! #Shabana will not give up and nobody can stop her.
Watch her in #Zinda.

@taapsee @BajpayeeManoj…"
1758,"RT @ExLolaKutty: You know what's heartbreaking? 

I don't know a single woman who hasn't been felt up, fallen on, bumped into or hit on aga…"
1759,@crhemanth thankq :)
1760,"Aaj main upar! Aasmaa neeche! 
When all the crazy action rekindles the adventurous child in u! 😁👧🏻🐒
#NaamShabana https://t.co/1Eti5t9BoE"
1761,@crhemanth thankq so much ! For being a keen observer :)
1762,"RT @RelianceEnt: Be courageous like Shabana Khan. Watch #Zinda now - https://t.co/GuFuIt2CD0

@taapsee @BajpayeeManoj @akshaykumar @AnupamP…"
1763,Hope u r having a wonderful Holi. Remember that the beauty of a festival is best enjoyed when safe :) #HappyHoli https://t.co/uR86PR9xSz
1764,"RT @RelianceEnt: 10 PM
Yes! Healthy sleep is just as important for good health as nutrition &amp; exercise. Do you sleep enough? https://t.co/G…"
1765,"RT @RelianceEnt: 8 PM 
Concentration &amp; mental toughness are the margins of victory, don't you agree? https://t.co/GuFuIt2CD0 
#Zinda @taaps…"
1766,"RT @Uppolice: @up100 will reach faster than Pizza 🍕
#HappyHoli  #UPPOLICE https://t.co/zUpMdK3Wxk"
1767,"RT @RelianceEnt: 6:00PM
Jogging is an integral part of Shabana's training! What's your fitness mantra? https://t.co/GuFuIt2CD0
@taapsee @Ba…"
1768,"RT @RelianceEnt: 04:00 PM
Time for some hard-core training! Are you working out too? 
https://t.co/GuFuIt2CD0

@taapsee @BajpayeeManoj @aks…"
1769,"She is badass! Come n meet her in theatres near u on 31st March! 
#NaamShabana 
https://t.co/314GaC4rEo"
1770,"RT @RelianceEnt: #Zinda from #NaamShabana is inspiring one and all! Have you watched it yet? https://t.co/GuFuIt2CD0

 @taapsee @BajpayeeMa…"
1771,"RT @RelianceEnt: 12:00 PM 
Shabana believes in eating healthy! What's your diet plan? 
Play #Zinda now - https://t.co/GuFuIt2CD0
@taapsee @…"
1772,@alifazal9 how ridiculous! What progression I must say! #SadStateOfAffairs
1773,"RT @RelianceEnt: 7:00 AM
It's time for some hard-core training! What's your workout routine? 
#Zinda out now: https://t.co/GuFuIt2CD0
@taap…"
1774,Deep breathing......... count till 10...... 10...9...8.... not working..... 😡 have good food..... all good 😇
1775,"RT @RelianceEnt: Believe you can and you're half way through! Catch #NaamShabana's #Zinda now - https://t.co/GuFuIt2CD0

@taapsee @Bajpayee…"
1776,"#Repost @DevsB with @repostapp
・・・
03.10.17 #TaapseePannu in https://t.co/wK7jqEAyWz and aavantam… https://t.co/Utp1R4rePm"
1777,"#Repost @DevsB with @repostapp
・・・
03.10.17 #TaapseePannu in @nraipurani separates for… https://t.co/LYdAsJeTie"
1778,Hope we matched the powerful voice of @SunidhiChauhan5 with the video of #zinda #NaamShabana
1779,@manojmuntashir @SunidhiChauhan5 @RochakTweets @TSeries thankq! And all of our hard work on display from 31st march !
1780,"And here's what you see in the film. 
#Zinda 
#NaamShabana
https://t.co/KU5l2zWfzP"
1781,"The blood and sweat that went in the making of this SPY 
#NaamShabana 
https://t.co/6IoPQVyvC7"
1782,"RT @PlanC_Studios: 20 days to go! Here’s a chance to prebook your #NaamShabana tickets with #CineRewardz.
To Prebook click  https://t.co/2k…"
1783,Let's get ready for some ACTION! 👊🏼💪🏼 #NaamShabana #Zinda https://t.co/7Vi3eFj8oK
1784,"RT @RelianceEnt: Shabana fought all odds with courage! Watch her journey in #Zinda today!
#NaamShabana
@taapsee @BajpayeeManoj @akshaykumar…"
1785,"🙏🏼
Waiting waiting 😁 https://t.co/GweZdHqE1H"
1786,"RT @RelianceEnt: You can't beat the person who won't give up. #Zinda out tomorrow!

@taapsee @BajpayeeManoj @akshaykumar @AnupamPkher #Naam…"
1787,@Rakulpreet @ReallySwara hahahaha. Ya. Sweat it out! It's healthy!
1788,@crhemanth nice idea !
1789,"Now that's called an elite company 😍
Team #Baby is back with #NaamShabana come meet us on 31st March :) https://t.co/j3VPlgkn6X"
1790,@vrindaprasad @ReallySwara 🙏🏼
1791,"Good luck to everyone giving board exams from today. It's always easier than what u fear for. And remember, nothing is the end of life!"
1792,Ending this long and beautiful day with the most important women in my world.  Cheers to womanhood 🍻 https://t.co/OF3TGnfk0z
1793,"#Repost @DevsB with @repostapp
・・・
We mean business | #TaapseePannu in shirt and jacket by… https://t.co/ih52x3yxxD"
1794,"#Repost @DevsB with @repostapp
・・・
#TaapseePannu | in indigene2011 for interviews of… https://t.co/Jfr1UQWB1N"
1795,"#Repost @DevsB with @repostapp
・・・
A Dressy Shirt | #TaapseePannu in @mihjeans shirt and… https://t.co/sz0w2ZPkhr"
1796,Thankq sweetheart 🤗 https://t.co/XMIsQ3zHEE
1797,RT @healthregain: @akshaykumar @taapsee #KohniMaar Self defense Training with female employees of Indus Valley at NSEZ Noida on Internation…
1798,"A special throwback on this special day :) 
#Pink 
https://t.co/5iNWWJhziE"
1799,"My special woman on this special day!
For being the woman who not only gave me life but let me LIVE! #Womensday https://t.co/y1n7PorPWS"
1800,RT @RelianceEnt: .@Taapsee &amp; @AnupamPkher kick-start the promotion spree of #NaamShabana by getting candid with media https://t.co/XOJiHgLQ…
1801,RT @imvaiibhav: #KohniMaar Amazing self defence move @taapsee 🙅 @akshaykumar your initiatives are always inspiring 👍👏 https://t.co/8MSYCajp…
1802,What’s scary?That kids r asking questions about women’s issues?Or that we still cannot answer them?Alarm Bajne Se P… https://t.co/vmO82SvDS2
1803,"RT @RelianceEnt: She is fierce yet she is selfless. Happy #WomensDay
@taapsee #NaamShabana https://t.co/JBqRiUyKoU"
1804,"RT @PlanC_Studios: This Women’s Day, being bold is the only choice!
Celebrate this Women’s Day with the bold and powerful #Shabana. 
@taaps…"
1805,How beautiful is this as gift on women's day. From one female actor to another. This shall always be special. Thank… https://t.co/KOP9Q9zk6c
1806,@TheParulYadav 😘 you decide what u wear! No one else!
1807,"We gave a descriptive long list there. Shouldn't be a problem anymore to decide,how much is too much. @ReallySwara 
https://t.co/oz2fXDhxse"
1808,"Billed in thousands and still suffer with bad network, call drops and 3G with the speed worse than edge! @VodafoneIN get your shit sorted!"
1809,Grab your copies Now! The software engineer inside me has been unleashed :) https://t.co/bPcupw95V4
1810,"Another glimpse of HER.
#NaamShabana 
Come and see on 31st how a spy is chosen :)
 https://t.co/iRz2yPcGO6"
1811,"RT @RelianceEnt: Naam Shabana is trending in India. 
Thank you so much for the love and support. 😃
@taapsee @BajpayeeManoj @akshaykumar @An…"
1812,"RT @RelianceEnt: And it is trending on no.1 in India.
Have you sent your #KohniMaar videos yet?

@taapsee @akshaykumar @BajpayeeManoj @Anup…"
1813,Thankq for the trend here but more importantly let's make this a trend in our lives. YOU ARE NOT WEAK #KohniMaar https://t.co/wPxCWtFr93
1814,RT @avp9: #KohniMaar Amazing self defence move @taapsee 🙅 @akshaykumar your initiatives are always inspiring 👍👏 @RelianceEnt https://t.co/E…
1815,RT @Tweet2Amish: Learn self defence tips by our very own Shabana! This is really innovative @akshaykumar &amp; @taapsee ! P.S. Ignore the over…
1816,"RT @golgappa_girl: @akshaykumar amazing!! Here's my #KohniMaar video 👏👏 Nice message of self defence :)
@taapsee @RelianceEnt https://t.co/…"
1817,A woman should be prepared for any circumstance. #KohniMaar https://t.co/88pmIOhlDg
1818,It was fun peeping through this 'khidki' congratulations and wishes for this ambitious venture and journey… https://t.co/j1W2r8IqSO
1819,@ShoojitSircar @SrBachchan u want me to guess????
1820,A team that eats cake together makes awesome movies together 😍 #NaamShabana #Rockstars and happy birthday… https://t.co/Rvm5SeoRg1
1821,This is a rockstar of a team! So happy to be in this wonderful company #Baby to #NaamShabana https://t.co/U7mug0mHXQ
1822,"You can never make everyone happy.... NEVER! But one person's happiness is always in your hand, YOURSELF. Make sure u do the needful :)"
1823,@anubhavsinha @shivamNair @manojmuntashir how did I miss this! Compliment from the song master himself! Thankq sirji 🤗
1824,"RT @FFW_Official: @akshaykumar's dailouge ‘Itne dur se aaya hu, kuch toh karne do’ is @taapsee's favorite dialogue. Which one is your favor…"
1825,"RT @PlanC_Studios: Teri haathon ki taraf, mere haathon ka safar, Rozana. 
Feel the love with #Rozana.
@taapsee @BajpayeeManoj @PrithviOffic…"
1826,Kill it this Friday @AmaalMallik 👊🏼 https://t.co/mASxnHacIR
1827,"#Repost @DevsB with @repostapp
・・・
Stand up &amp; Suit up | #TaapseePannu in aaprolabel for flagging… https://t.co/GT8AQiai50"
1828,"#Repost @DevsB with @repostapp
・・・
03.03.17 #TaapseePannu in @nsgaia and @Brand_INTOTO for song… https://t.co/8y8ip0lgMa"
1829,@anirban48 validation but not so happy
1830,@NinoyV coz I don't want dirty looks 🙊🙈
1831,I understand we are the 2nd largest population in the world but we can surely afford to have respectable physical distance in queues! 🤷🏻‍♀️
1832,@mathiasboe 😂😂😂 18 century man!
1833,#PowerOfBelief https://t.co/1rvVkEyupK
1834,"RT @RelianceEnt: Saturday morning calls for some soulful melody. Watch #Rozana now - https://t.co/oBtmzGueC4

@taapsee @BajpayeeManoj @Roch…"
1835,Like seriously???!!!!! #SadSituation https://t.co/UQx66rd2HU
1836,"I love this excitement 😁😁😁😁 
Hope we live up to your expectation!
31st March 2017
#NaamShabana https://t.co/I7Lob45fSp"
1837,@shreyaghoshal 😍🙏🏼
1838,Your voice can make anyone fall in love @shreyaghoshal Thankq @RochakTweets for a soulful composition and @manojmuntashir endearing lyrics
1839,Feel love like never before! #Rozana from #NaamShabana is here - https://t.co/vrNUgPnnlt
1840,RT @PlanC_Studios: @taapsee @BajpayeeManoj and @neerajpofficial are going to be live on Facebook today at 12.00 pm. Gear up for the first s…
1841,"RT @RelianceEnt: Team #NaamShabana will go LIVE from the Facebook office today! Get ready for #Rozana!

@taapsee @BajpayeeManoj @akshaykuma…"
1842,"RT @PlanC_Studios: Get ready for the first song #Rozana from #NaamShabana tomorrow. 

@taapsee @BajpayeeManoj @akshaykumar @AnupamPkher @Pr…"
1843,With last couple of breathing and choking finally done with dubbing for Shabana. What an experience to have lived t… https://t.co/DASFAa5Gum
1844,"RT @RelianceEnt: 😄💃 Why are we so excited? Find out tomorrow 😃
#NaamShabana
@taapsee @BajpayeeManoj @akshaykumar @AnupamPkher @PrithviOffic…"
1845,He does. Do u????? #GenderEquality #NeedOfTheHour https://t.co/QpQQNYu4Pg
1846,"Thankq! I am as excited as all of u! 
This is going to kickass! Quite literally! 💪🏼👊🏼
30 days to Naam Shabana https://t.co/gfgNodNRyP"
1847,"RT @Girliyapa: Behind the scenes fun with @taapsee and @TheAmitSadh. 
 Watch full video: https://t.co/HzQ5Y85UsS https://t.co/p7uqcm6Fiy"
1848,Wohoo 👏🏼👏🏼👏🏼👏🏼 https://t.co/hgpw29DIQv
1849,"RT @PlanC_Studios: A deal done, a mission solved. Are you interested to know?
#NaamShabana - 31st March,2017
@taapsee @BajpayeeManoj @Prith…"
1850,"@RanaDaggubati dear war star, will I have to be your antagonist for u to do a full feature with me??? 🤔"
1851,"RT @RelianceEnt: We all loved Shukla Ji in BABY and now he is back with #NaamShabana → https://t.co/3zj9p2fGpn

@taapsee @AnupamPkher @Bajp…"
1852,Bond may have had the gadgets but women make 'bloody good spies'coz they can multitask n hav a better understanding… https://t.co/CFCOTOhAE6
1853,"RT @FFW_Official: #Shabana and the agency are looking for the most wanted Tony.
Let’s wait till 31st March, 2017 to know about #MissionTony…"
1854,"Ennaku innoru paeru irukku ""Nathaan Shabhana"" Vandhu sandhikraen 
#NaanthaanShabana 
https://t.co/5F1LO3hNs6"
1855,"Mee andhari kosam #NeneShabana Vasthundhi
https://t.co/axSy6VmtmF"
1856,And how cool this looks!!!! 😁😁😁😁#TeamPinkwithThePresident https://t.co/CzXD5kkNNW
1857,@dheerajkhanna97 it's not an award. It's just felicitation of the entire team
1858,There is still some really strong chill in the air of Delhi! And yet again my favourite early morning flight... NOT! 😏
1859,"WHAT AN HONOUR! #Pink with The Honourable President of India and then a dinner hosted by him, sitting right next to… https://t.co/X2MUaQZNOW"
1860,RT @Fukkard: Need not hide. https://t.co/kkOXteFaD5
1861,"RT @PlanC_Studios: The agency promises to give #Shabana all the information she wants. Will this help her in her mission?
@taapsee https://…"
1862,@Imangadbedi @juniorbachchan are u sure president will ask u to stay for dinner after seeing the film 🤔
