,0
243,"Kapil ji, is photo me Kejriwal ji ke hatho me MOBILE MISSING hai. 

Ye sab kaam Twitter pe hi to karte hain.  😃😃 https://t.co/qsfcuNpcSx"
244,Good night people. Happy Sunday
245,RT @capt_amarinder: Mr @ArvindKejriwal I strongly condemn the statement of your LOP @SukhpalKhaira supporting Referendum 2020 that aims for…
246,"RT @KapilMishra_IND: केजरीवाल, सिसोदिया, सत्येंद्र जैन, गोपाल राय पर केस दर्ज - IPC धारा 124 के तहत शिकायत 

उपराज्यपाल का काम रोकने पर केस…"
247,"RT @KapilMishra_IND: Exactly and hope you get it

पहले  किसी के घर मे घुस जाओ , फिर परिवार को बुलाओ, फिर दोस्तों को बुला लो

खुद बाहर मत आओ…"
248,"RT @KapilMishra_IND: केजरीवाल के हमजोली

एक ही काम 

मोदी को गाली 
जनता को गोली https://t.co/r5mt2p1Z3M"
249,"Do these opportunits people have anything left to prove? 

No agenda only politics.  Shame https://t.co/orZmYpZ1YW"
250,"I DONT own #KRKBoxOffice

Maine block nahi kiya iska shaukar maan aur nikal le https://t.co/FsvrcF23Al"
251,@f0557124133 Mast. Dont drive too fast.
252,Sir why LG shd give time to KAAMCHOR person like @ArvindKejriwal who dont have time for assembly as well as Delhi? https://t.co/8CzLPMHMXY
253,If @BeingSalmanKhanwant want to save #Race3 then reduce the length by at least 20 mins
254,"#Race3 OVERSEAS :-

Guys race3 is PHENOMENAL in overseas markets with biggest share coming from GULF. 

Friday coll… https://t.co/EBPr1QgywK"
255,"RT @BeingSalmanKhan: Eid Mubarak to all my loved ones .

https://t.co/j0dYsxr9ZZ

#Race3WaaliEid #Race3InCinemas https://t.co/9zPlGpbqjH"
256,"RT @KapilMishra_IND: सत्येंद्र जैन भूख हड़ताल में भी घोटाला कर बैठा - चार दिन की भूख हड़ताल के बाद डेढ़ किलो वजन बढ़ चुका हैं

केजरीवाल की…"
257,Latest Stats = 14 Followers and 14 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
258,"#Race3
Bhai fans, need HONEST opinion. 

Do you want @BeingSalmanKhan reduce WEIGHT?"
259,"Bhai kasam se #IFoundLove is one of the WORST song from #Race3 

And please DONT SING song going forward. 🙏🙏🙏"
260,"RT @taran_adarsh: #VeereDiWedding takes a dip, with #Race3 dominating the market share... [Week 3] Fri 70 lakhs. Total: ₹ 77.83 cr. India b…"
261,RT @taran_adarsh: #Parmanu gets eclipsed by #Race3 juggernaut... [Week 4] Fri 36 lakhs. Total: ₹ 59.22 cr. India biz.
262,"RT @taran_adarsh: #Race3 records a GIGANTIC START, despite pre-Eid making a dent in its business... Emerges the BIGGEST OPENER of 2018 [so…"
263,"RT @taran_adarsh: Salman and #Eid - Opening Day biz...
2010: #Dabangg ₹ 14.50 cr
2011: #Bodyguard ₹ 21.60 cr
2012: #EkThaTiger ₹ 32.93 cr
2…"
264,"RT @taran_adarsh: TOP 5 - 2018
Opening Day biz...
1. #Race3 ₹ 29.17 cr
2. #Baaghi2 ₹ 25.10 cr
3. #Padmaavat ₹ 19 cr
[Thu release; incl Wed…"
265,"RT @taran_adarsh: In the past, three Salman starrers have crossed ₹ 100 cr mark in *3 days*:
#BajrangiBhaijaan ₹ 102.60 cr [Fri-Sun]
#Sulta…"
266,@basak_sanam Just wow.  Shows ur love for bhaijaan
267,"Abusing everyone wont affect collections of #Race3 

I feel Bhai shd let director direct him not vice versa. 

Abba… https://t.co/OjORirahkW"
268,@imgajabsingh Thanks buddy
269,"RT @aamir_khan: Hi Salman, I haven’t seen it yet, but I am sure that me and my family are going to love Race 3 ! 
Love you personally and p…"
270,😂😂😂😂😂 https://t.co/Ptm1EujGVQ
271,"#Race3 collected very good 26 cr nett on Day 1. This is despite Pre Eid period. 

Today and tomorrow must be HUGE"
272,RT @LakhaniZakir: @KRKBoxOffice @BeingSalmanKhan Me after watching Race 3. https://t.co/sVsdCDGLxR
273,@basak_sanam Thats so sweet of you madam ji. Thanks
274,Lots of chutiyas abusing people who gave BAD review of #Race3 but they forget its SALMAN KHAN film. Sure to cross 💯 cr weekend
275,"Doston,

#EidAlFitr ke mauke par koi muze chicken 🍗 tandoori khilayega? 
🤔🤔🤔"
276,"But when Salman bhai is distributing the film himself then there is NO LOSS. only PROFIT in #Race3 

Cool."
277,"RT @taran_adarsh: #OneWordReview...
#Race3: DISAPPOINTING.
Rating: ⭐️⭐️
All that glitters is not gold... Remo D’souza misses the golden opp…"
278,@ManojKu44515951 Maja nahi aaya dost
279,Who r these 37 #2rsppl ? https://t.co/gIyfvZ0FNu
280,One of my friends wife (who is die hard fan of Salman) went to watch #Race3 and she was SO DISAPPOINTED that she wa… https://t.co/gt5Dzb5m0F
281,Gained 61 followers and lost 37 (stats by https://t.co/ZIgtIQhsJR)
282,"Bhaijaan, i just have one suggestion for you,
Logon ke hath me sirf bandook dene se action movie nahi banta bhai 🙏

#Race3"
283,"#EidMubarak to all Muslims across the world and my fellow Indians.

God bless you all 🙏🙏🙏🙏"
284,"@basak_sanam Wish you a very happy #Eid Sanam Ji. 
May Allah bless you with everything you deserve. 

Thanks for the wishes. 🙏🙏"
285,"Good morning guys. 
#race3 day 😃😃😃 https://t.co/0zrsdUsOKB"
286,"#Race3 review :
Action Bonanzaa with great twists and turns. 
Salman is BACKBONE and Extraordinary 
Anil &amp; Bobby r… https://t.co/G5yPpSOFvT"
287,Bhai ye kab bola??? 🤪🤪🤪😂😂😂 https://t.co/UTie6cwzJo
288,Welcome to my new 23 followers and goodbye to 4 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
289,"RT @BeingSalmanKhan: Come fall in Love ! 

https://t.co/61GUTtZzSO

@aaysharma @Warina_Hussain @abhiraj21288 @SKFilmsOfficial #LoveratriTea…"
290,"RT @KapilMishra_IND: गुड मॉर्निंग दोस्तों

अभी नींद खुली एक फ़ोन से, पहाड़गंज में पानी नहीं हैं।

सुबह 4 बजे पानी आता है सिर्फ 20 मिनट, पर…"
291,"😂😂😂😂😂😂👍

Bhai ye bande me hai dum https://t.co/f2RPhrBvPT"
292,Abe 30 lac se aage to badh. https://t.co/TEe5KIYf6k
293,"RT @taran_adarsh: New installment in #TheConjuring series... Poster of #TheNun... 7 Sept 2018 release in English, Hindi, Tamil and Telugu.…"
294,Look at the poll results guys in uae 🇦🇪 people are very excited about only #Race3 https://t.co/wK8uEFmSPf
295,"51% people already booked ticket for #Race3 and rest will book on the same day. 😃😃

Fair enough. 🙏🙏🙏👍👍👍 https://t.co/Wv1qB3pcwJ"
296,"Dont worry guys. Forget all negativity around #Race3  
This film gonna rock for at least 2 weeks till #Sanju arrive… https://t.co/Vqa8UuTSzg"
297,Abe kya chutiyapa laga rakha hai. https://t.co/Wv1qB3pcwJ
298,RT @taran_adarsh: Presenting the first look posters of #YamlaPaglaDeewanaPhirSe... Teaser out tomorrow... 15 Aug 2018 release. https://t.co…
299,"RT @taran_adarsh: #Race3 certified 12A by British censors on 13 June 2018. Approved run time: 158 min 30 sec [2 hours, 38 minutes, 30 secon…"
300,"😂😂😂😂😂

True that. This guy Kejriwal never works. Delhi will kick him out soon. https://t.co/AWD0B0ScUC"
301,"Bhai fans,
Great news for you,

#Race3 advance booking for Friday crossed huge 25 crores. 
40cr day 1 on cards. 

C… https://t.co/7hucajFZsf"
302,"17 Followed, 5 Unfollowed me (monitored by https://t.co/ZIgtIQhsJR)"
303,"Film might be good but poster is really BORING. 
 #Gold"
304,@me_etika Ohh really.  To jinko julaab lag gaye hai unke toilet me laga do 😂😂👍
305,"Lets have a poll. 🤙🤙

Did you book your tickets for #Race3 ??
#"
306,To frame kar ke laga le ghar me aur roj hath jodate ja lukhhe https://t.co/TvjTQ6EftQ
307,"Sala iphone wale log khud ke selfie 🤳 nikalte hain ya iphone 📱 ki 😂😂😂

Batao!!!"
308,"RT @KapilMishra_IND: संघर्ष बड़े से बड़े
सोफ़े पर पड़े पड़े https://t.co/LE4yQjO0dE"
309,"RT @KapilMishra_IND: 24 घण्टे से घुंघरू सेठ धरने पर

ना जनता आयी, ना कार्यकर्ता

जरा धमकी देखों - कांग्रेस ने मदद नहीं कि तो  केजरीवाल राज…"
310,"RT @KapilMishra_IND: आदरणीय CM साहब

24 घण्टो में आपको समझ आ ही गया होगा, आपके एक सोफ़े पर पड़े रहने से दिल्ली वालों की जिंदगी पर ""घन्टा""…"
311,"Waiting for this desperately. #Race3 u rock 

 #3_दिन_में_रेस3"
312,"14 Followed, 7 Unfollowed me (monitored by https://t.co/ZIgtIQhsJR)"
313,"If you clearly observe, this guy Shri Arvind Kejriwal is laughing and someone asked to take this photograph just fo… https://t.co/6HCVx3PwEv"
314,Horrible news. RIP https://t.co/Ss1pL9BuTx
315,"RT @ANI: #WATCH Congress President Rahul Gandhi talks about origins of the Coca-Cola &amp; McDonald's company, says, ""Coca-Cola company ko shur…"
316,"RT @KapilMishra_IND: अगर दिल्ली पूर्ण राज्य होता तो दिल्ली को लंदन, टोक्यो, पेरिस बना देता - केजरीवाल

अर्थात

(जब तक पूर्ण राज्य नहीं तब त…"
317,"RT @Swamy39: What to learn from Trump art of negotiation with a nasty enemy e.g., India dealing Pak? First convincingly scare Pak that we c…"
318,"RT @KapilMishra_IND: Massive Expose 

डोर स्टेप राशन डिलीवरी -  फ़ाइल तीन महीने से केजरीवाल के मंत्री इमरान हुसैन की टेबल पर पड़ी हैं

इसी…"
319,"RT @KapilMishra_IND: केजरीवाल की तीनों मांगे झूठी

1. दिल्ली में IAS अफसरों की हड़ताल नहीं हैं

2. राशन की फ़ाइल मंत्री इमरान के पास है

3.…"
320,सायंस कहता है की इंसान की आधे से ज़्यादा ज़िंदगी नींद में जाती है लेकिन अपने केजरीवाल जी की ज़िंदगी धरना धरने में जाती है 🤪🤪🤪🤪😂😂
321,"केजरीवाल जी आइफ़ोन यूज़करेंगे , ऐडिदास की टीशर्ट यूज़करेंगे लेकिन चप्पल हमेशा संडास जाने वाली ही पहनेंगे 🤪🤪🤪

देख… https://t.co/fuLaPskMsu"
322,"According to sources, #Race3 action is too mind blowing and car sequences are just awsome."
323,"Good morning people.  

Come join me for a walk 🏃‍♂️🏃‍♂️"
324,See aukaat.   Increase yours 😎😎 https://t.co/2AIp6BKEEE
325,"My week on Twitter 🎉: 199 Mentions, 9.07K Mention Reach, 1.76K Likes, 295 Retweets, 66 New Followers. See yours wit… https://t.co/nRuqKciFw9"
326,"My week on Twitter 🎉: 199 Mentions, 9.07K Mention Reach, 1.76K Likes, 295 Retweets, 66 New Followers. See yours wit… https://t.co/HsGZlUlKV3"
327,"Breaking :

Bhai fans,
Advance booking of #Race3 in gulf is mind boggling.  
Expect a hurricane at the box 📦 office 🙏🙏🙏🙏

Nacho bc 😂😂"
328,"RT @BSKFanClub: New poster of #Race3 starring #SalmanKhan, #JacquelineFernandez, #AnilKapoor, #BobbyDeol, #DaisyShah and #SaqibSaleem! 😎 ht…"
329,RT @SumitkadeI: #Race3 advance booking at limited single screens across India is FANTASTIC. Film will definitely take very good opening.  @…
330,"#AccordingToRahulGandhi

This is XRay of Shri Arvind Kejriwal 😂😂😂 https://t.co/Q82g4inWXj"
331,RT @SmokingSkills_: Starbucks owner #AccordingToRahulGandhi 😂 https://t.co/zs8VnBojXE
332,"#AccordingToRahulGandhi

This is mask for all viruses 🤪🤪🤪😜😂😂😂 https://t.co/QWR9a6K8cc"
333,"RT @Shehzad_Ind: #AccordingToRahulGandhi 

Founder of Gillette Mach3 https://t.co/agBkoORS7x"
334,Last 24 Hours = 13 Followers and 2 Unfollowers (stats by https://t.co/ZIgtIQhsJR app)
335,"This is a great great mind blowing REFORM by Modi govt. 

No UPSC for those who have the experience and abilities.… https://t.co/ylwESSw9Ya"
336,RT @ANI: Delhi High Court allows Delhi MLA Kapil Mishra to file a petition against CM Arvind Kejriwal. Mishra has said in the petition that…
337,RT @twtpoonam: दिल्ली के मुख्यमंत्री अरविंद केजरीवाल की विधानसभा में कम उपस्थिति को लेकर उन्हीं के एमएलए @KapilMishra_IND की याचिका को दिल्…
338,RT @ndtv: Delhi High Court allows Delhi MLA Kapil Mishra to file a petition against Chief Minister Arvind Kejriwal. Mishra has said in the…
339,"Our biggest fans this week: @BeingWazir, @arindampanda4, @Kaaala_Khatta. Thank you! via https://t.co/YW3ZTgIYAP https://t.co/gqE3hinHJF"
340,Good night folks.  Love 💕 you all. 🙏🙏🙏 https://t.co/7y3q7H9b8C
341,"RT @KapilMishra_IND: क्या पानी देने के लिए पूर्ण राज्य चाहिए -नहीं

सड़क के लिए  - नहीं

अस्पतालों के लिए  - नहीं

स्कूलों के लिए  - नहीं…"
342,Latest Stats = 24 Followers and 9 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
343,"People will go to watch #Sanju only to know what happened during 1993 bombay seriel blasts not about drugs, not abo… https://t.co/Hno5IFNb68"
344,If Raju sahab is trying hard to portray #Sanju life as someone from to take an inspiration then they are absolutely… https://t.co/KklrETQgJf
345,"भाई इधर तो संजू भाई को धर्मात्मा बनाने की कोशिश हो रही है। 

ये बीयोपिक है या दूसरा सुल्तान ?? #KarHarMaidaanFateh"
346,"RT @dtptraffic: Traffic Alert

महरौली से महिपालपुर जाने वाले रास्ते में मसूदपुर गाँव के पास लोगो ने पानी की समस्या को लेकर रोड ब्लॉक कर दि…"
347,"सड़ जी , मैं आपको चैलेंज करता हूँ, आप बास १ महीना बिना किसी आरोप किए काम कर के दिखाओ। 
कठिनाइयों का सामना तो रास्ते… https://t.co/GvUrn7NxeT"
